ghn_ward_id,ma_xa,ten_xa,ghn_district_id,ten_huyen,ghn_province_id,ten_tinh,region,buu_cuc_ma,buu_cuc_ten,am_name,am_phone,nhan_vien,sl_lay,sl_giao
50902,01102,Xã Bản Díu,2052,Huyện Xín Mần,227,Hà Giang,DBB,21421001,Điểm xử lý hàng Huyện Xín Mần-Hà Giang,,,,,
290808,16927,Xã Tam Đình,3288,Huyện Tương Dương,235,Nghệ An,BTB,20527000,Bưu Cục 357 Khối Hòa Tây-Tương Dương-Nghệ An,,,,,
800088,18043,Xã Long Xá,1947,Huyện Hưng Nguyên,235,Nghệ An,BTB,22330000,Bưu Cục Cầu Mưng-Hưng Nguyên-Nghệ An,,,,,
80211,02809,Xã Si Ma Cai,2264,Huyện Si Ma Cai,269,Lào Cai,TBB,22608000,Bưu Cục Vận Hành TDP Hoàng Thu Phố-Xã Si Ma Cai-Lào Cai,,,,,
1B2721,10228,Xã Thư Phú,3303,Huyện Thường Tín,201,Hà Nội,HNO,22918000,Bưu Cục 77 Nguyễn Vĩnh Tích-Thường Tín-HN,,,,,
210103,10507,Phường Cẩm Thượng,1598,Thành phố Hải Dương,225,Hải Dương,XBG,20501000,Bưu Cục 120 An Định-Tp.Hải Dương-Hải Dương,,,,,
80210,02812,Xã Sán Chải,2264,Huyện Si Ma Cai,269,Lào Cai,TBB,22608000,Bưu Cục Vận Hành TDP Hoàng Thu Phố-Xã Si Ma Cai-Lào Cai,,,,,
460409,25561,Xã Phước Ninh,1864,Huyện Dương Minh Châu,240,Tây Ninh,DNB,21449000,Bưu Cục 25 Khedol -Xã Suối Đá-Dương Minh Châu-Tây Ninh,,,,,
220812,12130,Xã Phùng Chí Kiên,1827,Thị xã Mỹ Hào,268,Hưng Yên,DSH,20148000,Bưu Cục Nhân Hòa-Mỹ Hào-Hưng Yên,,,,,
80206,,Xã Mản Thẩn,2264,Huyện Si Ma Cai,269,Lào Cai,TBB,22608000,Bưu Cục Vận Hành TDP Hoàng Thu Phố-Xã Si Ma Cai-Lào Cai,,,,,
380215,23761,Xã Nghĩa Hưng,1801,Huyện Chư Păh,207,Gia Lai,TNG,20328000,Bưu cục 73 Lê Lợi-Chư Pah-Gia Lai,,,,,
210106,10513,Phường Ngọc Châu,1598,Thành phố Hải Dương,225,Hải Dương,XBG,20501000,Bưu Cục 120 An Định-Tp.Hải Dương-Hải Dương,,,,,
800072,25180,Thị Trấn Phước Cát,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610505,32140,Xã Hưng Mỹ,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
480503,26299,Xã Gia Tân 1,1705,Huyện Thống Nhất,204,Đồng Nai,DNB,21000000,Bưu Cục 43/04 Quốc lộ 20-Thống Nhất-Đồng Nai,,,,,
270407,14524,Xã Gia Phong,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
21510,27039,Phường Tân Thới Hòa,1456,Quận Tân Phú,202,Hồ Chí Minh,HCM,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,,,,,
1A0403,00202,Phường Khâm Thiên,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
1B2612,10363,Xã Hoa Sơn,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
91604,,Xã Tiên Hoàng,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
1A0416,00205,Phường Thổ Quan,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
1A0417,00217,Phường Trung Liệt,1486,Quận Đống Đa,201,Hà Nội,HNO,1352,Bưu Cục 114 Yên Lãng-Q.Đống Đa-HN,,,,,
381201,23764,Thị trấn Ia Kha,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
91277,,Xã Hoa Viên,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
1A0318,00271,Phường Thanh Nhàn,1488,Quận Hai Bà Trưng,201,Hà Nội,HNO,20742000,Bưu Cục 10 Vĩnh Tuy-Q.Hai Bà Trưng-HN,,,,,
381203,23788,Xã Ia Chia,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
401408,24562,Xã Hòa Hiệp,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
610502,32142,Xã Đông Hưng,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
1A0317,00268,Phường Thanh Lương,1488,Quận Hai Bà Trưng,201,Hà Nội,HNO,20742000,Bưu Cục 10 Vĩnh Tuy-Q.Hai Bà Trưng-HN,,,,,
21505,26146,Phường Phú Trung,1456,Quận Tân Phú,202,Hồ Chí Minh,HCM,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,,,,,
1A0409,00235,Phường Ngã Tư Sở,1486,Quận Đống Đa,201,Hà Nội,HNO,1352,Bưu Cục 114 Yên Lãng-Q.Đống Đa-HN,,,,,
481002,26296,Xã An Viễn,1691,Huyện Trảng Bom,204,Đồng Nai,DNB,20473000,Bưu Cục 68 Quốc Lộ 1A-Trảng Bom-Đồng Nai,,,,,
401404,24553,Xã Ea Hu,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
430805,25426,Xã Đăng Hà,1899,Huyện Bù Đăng,239,Bình Phước,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610511,32149,Xã Trần Thới,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
1A0408,00208,Phường Nam Đồng,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
420903,25183,Xã Đức Phổ,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
270417,14509,Xã Gia Trung,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
401406,24540,Xã Ea Ning,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
381205,23778,Xã Ia Grăng,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
420909,25189,Xã Quảng Ngãi,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610508,32137,Xã Tân Hưng,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
1A0320,00283,Phường Vĩnh Tuy,1488,Quận Hai Bà Trưng,201,Hà Nội,HNO,20742000,Bưu Cục 10 Vĩnh Tuy-Q.Hai Bà Trưng-HN,,,,,
381202,23771,Xã Ia Bă,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
1A0316,00289,Phường Quỳnh Mai,1488,Quận Hai Bà Trưng,201,Hà Nội,HNO,20742000,Bưu Cục 10 Vĩnh Tuy-Q.Hai Bà Trưng-HN,,,,,
1A0411,00220,Phường Phương Liên,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
21502,27038,Phường Hòa Thạnh,1456,Quận Tân Phú,202,Hồ Chí Minh,HCM,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,,,,,
91603,,Thị trấn Cát Tiên,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
270410,14521,Xã Gia Sinh,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
481012,26290,Xã Quảng Tiến,1691,Huyện Trảng Bom,204,Đồng Nai,DNB,20473000,Bưu Cục 68 Quốc Lộ 1A-Trảng Bom-Đồng Nai,,,,,
420908,25165,Xã Phước Cát 2,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
420905,,Xã Mỹ Lâm,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
370907,22003,Xã Canh Vinh,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
370901,21994,Thị trấn Vân Canh,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
61094,32214,Xã Phú Thuận,1883,Huyện Phú Tân,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
480107,26020,Phường Long Bình,1536,Thành phố Biên Hòa,204,Đồng Nai,DNB,21054000,Bưu Cục Agtex Long Bình-Biên Hoà-Đồng Nai,,,,,
401403,24550,Xã Ea BHốk,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
270415,14518,Xã Gia Tiến,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
401407,24547,Xã Ea Tiêu,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
381212,23779,Xã Ia Tô,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
1B2602,10372,Xã Cao Thành,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
420901,25159,Thị trấn Cát Tiên,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
370902,22006,Xã Canh Hiển,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
381210,23791,Xã Ia Pếch,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
1B2613,10405,Xã Hòa Xá,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
480505,26305,Xã Gia Tân 3,1705,Huyện Thống Nhất,204,Đồng Nai,DNB,21000000,Bưu Cục 43/04 Quốc lộ 20-Thống Nhất-Đồng Nai,,,,,
381204,23785,Xã Ia Dêr,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
610507,32134,Xã Phú Hưng,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
480510,26323,Xã Xuân Thiện,1705,Huyện Thống Nhất,204,Đồng Nai,DNB,21000000,Bưu Cục 43/04 Quốc lộ 20-Thống Nhất-Đồng Nai,,,,,
381209,23782,Xã Ia O,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
420906,25171,Xã Nam Ninh,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
420907,,Xã Phước Cát 1,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
1B2621,10366,Xã Quảng Phú Cầu,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
91279,,Xã Thái Hòa,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
91611,,Xã Đồng Nai Thượng,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610504,32141,Xã Hoà Mỹ,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
480504,26302,Xã Gia Tân 2,1705,Huyện Thống Nhất,204,Đồng Nai,DNB,21000000,Bưu Cục 43/04 Quốc lộ 20-Thống Nhất-Đồng Nai,,,,,
270412,14506,Xã Gia Thắng,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
370903,22000,Xã Canh Hiệp,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
1A0419,00226,Phường Trung Tự,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
381208,23776,Xã Ia KRai,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
610503,32143,Xã Đông Thới,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
1B2628,10357,Xã Viên An,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
1B2626,10369,Xã Trường Thịnh,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
420911,,Xã Tư Nghĩa,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610509,32146,Xã Tân Hưng Đông,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
91259,,Phường Phương Liên - Trung Tự,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
481005,26278,Xã Bình Minh,1691,Huyện Trảng Bom,204,Đồng Nai,DNB,20473000,Bưu Cục 68 Quốc Lộ 1A-Trảng Bom-Đồng Nai,,,,,
370904,22012,Xã Canh Hòa,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
370905,21997,Xã Canh Liên,3312,Huyện Vân Canh,262,Bình Định,TNG,22736000,Bưu Cục 61 Quang Trung-Xã Vân Canh-Bình Định,,,,,
1B2608,10381,Xã Đồng Tiến,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
1A0413,00214,Phường Quang Trung,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
381207,23773,Xã Ia Khai,1793,Huyện Ia Grai,207,Gia Lai,TNG,20957000,Bưu Cục 153 Hùng Vương-Ia Grai-Gia Lai,,,,,
91608,,Thị trấn Phước Cát,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
91609,,Xã Đức Phổ,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
401401,24541,Xã Cư Ê Wi,3153,Huyện Cư Kuin,210,Đắk Lắk,TNG,20299000,Bưu Cục Km18-Cư Kuin-Đắk Lắk,,,,,
531006,28690,Xã Tân Thới,2216,Huyện Tân Phú Đông,212,Tiền Giang,ĐCL,20349000,Bưu Cục Quốc Lộ 50-Gò Công Tây-Tiền Giang,,,,,
390415,22159,Xã An Thọ,3284,Huyện Tuy An,260,Phú Yên,TNG,21021000,Bưu Cục Thôn Đông Phước-Phú Hòa-Phú Yên,,,,,
410614,22480,Xã Cam Thịnh Đông,1664,Thành phố Cam Ranh,208,Khánh Hòa,NTB,22830000,Bưu Cục 56 Phan Đình Phùng-Cam Linh-Khánh Hòa,,,,,
460907,25720,Phường Gia Lộc,2035,Thị xã Trảng Bàng,240,Tây Ninh,DNB,20643000,Bưu Cục Đường Ba Mươi Tháng Tư-Trảng Bàng-Tây Ninh,,,,,
22407,27676,Xã Thạnh An,2090,Huyện Cần Giờ,202,Hồ Chí Minh,HCM,22863000,Bưu Cục KDC Giồng Ao-Cần Giờ-HCM,,,,,
91607,,Xã Nam Ninh,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
40307,20263,Phường Thọ Quang,1528,Quận Sơn Trà,203,Đà Nẵng,TTB,21299000,Bưu cục Thọ Quang-Sơn Trà-Đà Nẵng,,,,,
1B2620,10384,Xã Phương Tú,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
40304,20269,Phường Mân Thái,1528,Quận Sơn Trà,203,Đà Nẵng,TTB,21299000,Bưu cục Thọ Quang-Sơn Trà-Đà Nẵng,,,,,
1A0405,00229,Phường Kim Liên,1486,Quận Đống Đa,201,Hà Nội,HNO,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,,,,,
1B2601,10354,Thị trấn Vân Đình,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
270511,14533,Xã Trường Yên,1944,Huyện Hoa Lư,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
480502,26308,Xã Gia Kiệm,1705,Huyện Thống Nhất,204,Đồng Nai,DNB,21000000,Bưu Cục 43/04 Quốc lộ 20-Thống Nhất-Đồng Nai,,,,,
1B2616,10375,Xã Liên Bạt,1810,Huyện Ứng Hòa,201,Hà Nội,HNO,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,,,,,
1A0415,00223,Phường Thịnh Quang,1486,Quận Đống Đa,201,Hà Nội,HNO,1352,Bưu Cục 114 Yên Lãng-Q.Đống Đa-HN,,,,,
91610,,Xã Quảng Ngãi,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
270404,14515,Xã Gia Lạc,3191,Huyện Gia Viễn,233,Ninh Bình,TNT,20657000,Bưu Cục Điềm Khê-Gia Viễn-Ninh Bình,,,,,
481009,26293,Xã Giang Điền,1691,Huyện Trảng Bom,204,Đồng Nai,DNB,20473000,Bưu Cục 68 Quốc Lộ 1A-Trảng Bom-Đồng Nai,,,,,
420910,25162,Xã Tiên Hoàng,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
420904,25168,Xã Gia Viễn,3146,Huyện Cát Tiên,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
91606,,Xã Gia Viễn,2104,Huyện Đạ Huoai,209,Lâm Đồng,NTB,20669000,Bưu Cục Đường Trần Lê-Cát Tiên-Lâm Đồng,,,,,
610501,32128,Thị trấn Cái Nước,1901,Huyện Cái Nước,252,Cà Mau,TNB,21976000,Bưu Cục Tân Hưng Đông-Cái Nước-Cà Mau,,,,,
1B1610,09616,Xã Cổ Đông,1711,Thị xã Sơn Tây,201,Hà Nội,HNO,22706000,Bưu Cục 433 Tân Phú-Sơn Tây-HN,,,,,
230110,04825,Xã Hòa Bình,1678,Thành phố Hòa Bình,267,Hòa Bình,TNT,22610000,Bưu Cục 104 Hòa Bình-Phường Tân Hòa-Hòa Bình,,,,,
XãPhongTân,,,,,,,TNB,20780000,Bưu Cục Quốc Lộ 1A-Khóm 5-Giá Rai-Bạc Liêu,,,,,
250918,,Xã Nghĩa Phúc,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
280115,14800,Phường Quảng Hưng,1616,Thành phố Thanh Hóa,234,Thanh Hóa,BTB,20329000,Bưu Cục Khu Phố 1-TP.Thanh Hóa-Thanh Hóa,,,,,
XãPhongThạnhĐông,,,,,,,TNB,20780000,Bưu Cục Quốc Lộ 1A-Khóm 5-Giá Rai-Bạc Liêu,,,,,
250914,13954,Xã Nghĩa Lợi,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
90844,,Xã Đồng Thịnh,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
170802,06868,Xã Đại Dực,2019,Huyện Tiên Yên,230,Quảng Ninh,XBG,21401000,Bưu Cục 76 Thác Bưởi-Tiên Lãng-Tiên Yên-Quảng Ninh,,,,,
120911,05866,Xã Phúc Thuận,1990,Thị xã Phổ Yên,244,Thái Nguyên,DBB,21697000,Bưu Cục Đường 261-Bắc Sơn-Phổ Yên-Thái Nguyên,,,,,
120908,05872,Xã Minh Đức,1990,Thị xã Phổ Yên,244,Thái Nguyên,DBB,21697000,Bưu Cục Đường 261-Bắc Sơn-Phổ Yên-Thái Nguyên,,,,,
270710,14641,Xã Hùng Tiến,3205,Huyện Kim Sơn,233,Ninh Bình,TNT,20677000,Bưu Cục Lạc Thiện-Quang Sơn-Ninh Bình,,,,,
ThịtrấnGànhHào,,,,,,,TNB,20780000,Bưu Cục Quốc Lộ 1A-Khóm 5-Giá Rai-Bạc Liêu,,,,,
XãPhongThạnh,,,,,,,TNB,20780000,Bưu Cục Quốc Lộ 1A-Khóm 5-Giá Rai-Bạc Liêu,,,,,
410705,22723,Xã Sơn Hiệp,3212,Huyện Khánh Sơn,208,Khánh Hòa,NTB,20784000,Bưu Cục 111 Lê Duẫn-Khánh Sơn-Khánh Hoà,,,,,
380110,23582,Phường Thắng Lợi,1546,Thành phố Pleiku,207,Gia Lai,TNG,20245000,Bưu cục 327A Cách Mạng Tháng 8-Pleiku-Gia Lai,,,,,
30310,,Phường Lương Khánh Thiện,1587,Quận Ngô Quyền,224,Hải Phòng,XBG,20061000,Bưu cục Tổ 12-Kênh Dương-Lê Chân-Hải Phòng,,,,,
480904,26494,Xã Long Thọ,1708,Huyện Nhơn Trạch,204,Đồng Nai,DNB,22508000,Bưu Cục Đường Hùng Vương-Xã Phước An-Đồng Nai,,,,,
380108,23570,Phường Phù Đổng,1546,Thành phố Pleiku,207,Gia Lai,TNG,20245000,Bưu cục 327A Cách Mạng Tháng 8-Pleiku-Gia Lai,,,,,
380104,23572,Phường Hoa Lư,1546,Thành phố Pleiku,207,Gia Lai,TNG,20245000,Bưu cục 327A Cách Mạng Tháng 8-Pleiku-Gia Lai,,,,,
280105,14797,Phường Đông Hải,1616,Thành phố Thanh Hóa,234,Thanh Hóa,BTB,20329000,Bưu Cục Khu Phố 1-TP.Thanh Hóa-Thanh Hóa,,,,,
370110,,Phường Nhơn Bình,1662,Thành phố Quy Nhơn,262,Bình Định,TNG,20385000,Bưu Cục 767 Hùng Vương-Quy Nhơn-Bình Định,,,,,
340904,20995,Xã Tam Giang,1987,Huyện Núi Thành,243,Quảng Nam,TTB,21676000,Bưu Cục Nguyễn Chí Thanh-Núi Thành-Quảng Nam,,,,,
460910,25738,Xã Phước Chỉ,2035,Thị xã Trảng Bàng,240,Tây Ninh,DNB,22737000,Bưu Cục An Lợi-Trảng Bàng-Tây Ninh,,,,,
1B2904,08974,Xã Đại Thịnh,1581,Huyện Mê Linh,201,Hà Nội,HNO,21510000,Bưu Cục Thôn Đại Bái-Đại Thịnh-Mê Linh-HNO,,,,,
171306,,Xã Đông Xá,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,XBG,1892,Bưu Cục Đảo Vân Đồn-Quảng Ninh,,,,,
340909,21004,Xã Tam Mỹ Tây,1987,Huyện Núi Thành,243,Quảng Nam,TTB,21676000,Bưu Cục Nguyễn Chí Thanh-Núi Thành-Quảng Nam,,,,,
250905,13963,Xã Nam Điền,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
250909,13957,Xã Nghĩa Hải,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
250922,,Xã Nghĩa Thắng,3243,Huyện Nghĩa Hưng,231,Nam Định,TNT,21461000,Bưu Cục QL37B-Thị trấn Liễu Đề-Nghĩa Hưng-Nam Định,,,,,
170804,06874,Xã Điền Xá,2019,Huyện Tiên Yên,230,Quảng Ninh,XBG,21401000,Bưu Cục 76 Thác Bưởi-Tiên Lãng-Tiên Yên-Quảng Ninh,,,,,
230713,04954,Xã Nhuận Trạch,1968,Huyện Lương Sơn,267,Hòa Bình,TNT,22721000,Bưu Cục 362 Quốc Lộ 6-Xã Lương Sơn-Hòa Bình,,,,,
171301,,Thị trấn Cái Rồng,1920,Huyện đảo Vân Đồn,230,Quảng Ninh,XBG,1892,Bưu Cục Đảo Vân Đồn-Quảng Ninh,,,,,
440905,25900,Xã Tân Bình,3135,Huyện Bắc Tân Uyên,205,Bình Dương,HCM,20800000,Bưu Cục 178 Đường DT741-Bến Cát-Bình Dương,,,,,
70601,03595,Thị trấn Than Uyên,2025,Huyện Than Uyên,264,Lai Châu,TBB,21448000,Bưu Cục Số 028 Thanh Niên-Than Uyên-Lai Châu,,,,,
270723,14662,Xã Thượng Kiệm,3205,Huyện Kim Sơn,233,Ninh Bình,TNT,20677000,Bưu Cục Lạc Thiện-Quang Sơn-Ninh Bình,,,,,
